source_name,target_name,status,role,transform,source_dtype,source_shape,source_bytes,source_shard,source_offset,target_known,target_dtype,target_shape,target_bytes
layers.4.ffn.experts.148.w1.scale,layers.4.ffn.experts.148.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,70215752,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.148.w2.scale,layers.4.ffn.experts.148.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,70477896,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.148.w3.scale,layers.4.ffn.experts.148.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,70740040,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.149.w1.scale,layers.4.ffn.experts.149.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,71002184,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.149.w2.scale,layers.4.ffn.experts.149.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,71264328,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.149.w3.scale,layers.4.ffn.experts.149.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,71526472,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.15.w1.scale,layers.4.ffn.experts.15.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,71788616,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.15.w2.scale,layers.4.ffn.experts.15.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,72050760,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.15.w3.scale,layers.4.ffn.experts.15.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,72312904,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.150.w1.scale,layers.4.ffn.experts.150.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,72575048,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.150.w2.scale,layers.4.ffn.experts.150.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,72837192,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.150.w3.scale,layers.4.ffn.experts.150.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,73099336,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.151.w1.scale,layers.4.ffn.experts.151.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,73361480,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.151.w2.scale,layers.4.ffn.experts.151.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,73623624,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.151.w3.scale,layers.4.ffn.experts.151.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,73885768,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.152.w1.scale,layers.4.ffn.experts.152.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,74147912,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.152.w2.scale,layers.4.ffn.experts.152.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,74410056,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.152.w3.scale,layers.4.ffn.experts.152.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,74672200,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.153.w1.scale,layers.4.ffn.experts.153.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,74934344,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.153.w2.scale,layers.4.ffn.experts.153.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,75196488,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.153.w3.scale,layers.4.ffn.experts.153.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,75458632,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.154.w1.scale,layers.4.ffn.experts.154.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,75720776,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.154.w2.scale,layers.4.ffn.experts.154.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,75982920,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.154.w3.scale,layers.4.ffn.experts.154.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,76245064,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.155.w1.scale,layers.4.ffn.experts.155.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,76507208,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.155.w2.scale,layers.4.ffn.experts.155.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,76769352,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.155.w3.scale,layers.4.ffn.experts.155.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,77031496,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.156.w1.scale,layers.4.ffn.experts.156.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,77293640,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.156.w2.scale,layers.4.ffn.experts.156.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,77555784,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.156.w3.scale,layers.4.ffn.experts.156.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,77817928,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.157.w1.scale,layers.4.ffn.experts.157.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,78080072,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.157.w2.scale,layers.4.ffn.experts.157.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,78342216,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.157.w3.scale,layers.4.ffn.experts.157.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,78604360,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.158.w1.scale,layers.4.ffn.experts.158.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,78866504,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.158.w2.scale,layers.4.ffn.experts.158.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,79128648,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.158.w3.scale,layers.4.ffn.experts.158.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,79390792,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.159.w1.scale,layers.4.ffn.experts.159.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,79652936,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.159.w2.scale,layers.4.ffn.experts.159.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,79915080,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.159.w3.scale,layers.4.ffn.experts.159.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,80177224,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.16.w1.scale,layers.4.ffn.experts.16.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,80439368,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.16.w2.scale,layers.4.ffn.experts.16.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,80701512,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.16.w3.scale,layers.4.ffn.experts.16.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,80963656,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.160.w1.scale,layers.4.ffn.experts.160.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,81225800,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.160.w2.scale,layers.4.ffn.experts.160.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,81487944,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.160.w3.scale,layers.4.ffn.experts.160.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,81750088,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.161.w1.scale,layers.4.ffn.experts.161.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,82012232,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.161.w2.scale,layers.4.ffn.experts.161.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,82274376,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.161.w3.scale,layers.4.ffn.experts.161.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,82536520,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.162.w1.scale,layers.4.ffn.experts.162.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,82798664,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.162.w2.scale,layers.4.ffn.experts.162.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,83060808,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.162.w3.scale,layers.4.ffn.experts.162.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,83322952,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.163.w1.scale,layers.4.ffn.experts.163.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,83585096,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.163.w2.scale,layers.4.ffn.experts.163.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,83847240,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.163.w3.scale,layers.4.ffn.experts.163.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,84109384,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.164.w1.scale,layers.4.ffn.experts.164.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,84371528,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.164.w2.scale,layers.4.ffn.experts.164.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,84633672,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.164.w3.scale,layers.4.ffn.experts.164.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,84895816,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.165.w1.scale,layers.4.ffn.experts.165.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,85157960,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.165.w2.scale,layers.4.ffn.experts.165.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,85420104,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.165.w3.scale,layers.4.ffn.experts.165.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,85682248,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.166.w1.scale,layers.4.ffn.experts.166.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,85944392,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.166.w2.scale,layers.4.ffn.experts.166.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,86206536,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.166.w3.scale,layers.4.ffn.experts.166.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,86468680,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.167.w1.scale,layers.4.ffn.experts.167.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,86730824,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.167.w2.scale,layers.4.ffn.experts.167.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,86992968,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.167.w3.scale,layers.4.ffn.experts.167.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,87255112,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.168.w1.scale,layers.4.ffn.experts.168.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,87517256,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.168.w2.scale,layers.4.ffn.experts.168.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,87779400,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.168.w3.scale,layers.4.ffn.experts.168.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,88041544,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.169.w1.scale,layers.4.ffn.experts.169.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,88303688,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.169.w2.scale,layers.4.ffn.experts.169.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,88565832,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.169.w3.scale,layers.4.ffn.experts.169.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,88827976,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.17.w1.scale,layers.4.ffn.experts.17.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,89090120,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.17.w2.scale,layers.4.ffn.experts.17.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,89352264,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.17.w3.scale,layers.4.ffn.experts.17.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,89614408,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.170.w1.scale,layers.4.ffn.experts.170.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,89876552,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.170.w2.scale,layers.4.ffn.experts.170.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,90138696,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.170.w3.scale,layers.4.ffn.experts.170.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,90400840,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.171.w1.scale,layers.4.ffn.experts.171.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,90662984,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.171.w2.scale,layers.4.ffn.experts.171.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,90925128,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.171.w3.scale,layers.4.ffn.experts.171.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,91187272,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.172.w1.scale,layers.4.ffn.experts.172.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,91449416,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.172.w2.scale,layers.4.ffn.experts.172.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,91711560,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.172.w3.scale,layers.4.ffn.experts.172.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,91973704,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.173.w1.scale,layers.4.ffn.experts.173.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,92235848,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.173.w2.scale,layers.4.ffn.experts.173.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,92497992,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.173.w3.scale,layers.4.ffn.experts.173.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,92760136,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.174.w1.scale,layers.4.ffn.experts.174.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,93022280,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.174.w2.scale,layers.4.ffn.experts.174.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,93284424,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.174.w3.scale,layers.4.ffn.experts.174.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,93546568,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.175.w1.scale,layers.4.ffn.experts.175.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,93808712,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.175.w2.scale,layers.4.ffn.experts.175.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,94070856,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.175.w3.scale,layers.4.ffn.experts.175.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,94333000,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.176.w1.scale,layers.4.ffn.experts.176.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,94595144,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.176.w2.scale,layers.4.ffn.experts.176.w2.scale,mapped,lazy_routed_expert,copy,F8_E8M0,4096x64,262144,model-00006-of-00046.safetensors,94857288,True,torch.float8_e8m0fnu,"[4096, 64]",262144
layers.4.ffn.experts.176.w3.scale,layers.4.ffn.experts.176.w3.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,95119432,True,torch.float8_e8m0fnu,"[2048, 128]",262144
layers.4.ffn.experts.177.w1.scale,layers.4.ffn.experts.177.w1.scale,mapped,lazy_routed_expert,copy,F8_E8M0,2048x128,262144,model-00006-of-00046.safetensors,95381576,True,torch.float8_e8m0fnu,"[2048, 128]",262144
